state,date,sex,age,ethnicity,population,year
Pahang,2006-01-01,female,30-34,other_noncitizen,2100.0,2006
Pahang,2006-01-01,female,35-39,overall,42300.0,2006
Pahang,2006-01-01,female,35-39,bumi_malay,29400.0,2006
Pahang,2006-01-01,female,35-39,bumi_other,1800.0,2006
Pahang,2006-01-01,female,35-39,chinese,7200.0,2006
Pahang,2006-01-01,female,35-39,indian,2100.0,2006
Pahang,2006-01-01,female,35-39,other_citizen,100.0,2006
Pahang,2006-01-01,female,35-39,other_noncitizen,1800.0,2006
Pahang,2006-01-01,female,40-44,overall,42100.0,2006
Pahang,2006-01-01,female,40-44,bumi_malay,29100.0,2006
Pahang,2006-01-01,female,40-44,bumi_other,1500.0,2006
Pahang,2006-01-01,female,40-44,chinese,8000.0,2006
Pahang,2006-01-01,female,40-44,indian,2200.0,2006
Pahang,2006-01-01,female,40-44,other_citizen,100.0,2006
Pahang,2006-01-01,female,40-44,other_noncitizen,1400.0,2006
Pahang,2006-01-01,female,45-49,overall,38300.0,2006
Pahang,2006-01-01,female,45-49,bumi_malay,26300.0,2006
Pahang,2006-01-01,female,45-49,bumi_other,1100.0,2006
Pahang,2006-01-01,female,45-49,chinese,7900.0,2006
Pahang,2006-01-01,female,45-49,indian,2100.0,2006
Pahang,2006-01-01,female,45-49,other_citizen,100.0,2006
Pahang,2006-01-01,female,45-49,other_noncitizen,800.0,2006
Pahang,2006-01-01,female,50-54,overall,31300.0,2006
Pahang,2006-01-01,female,50-54,bumi_malay,21900.0,2006
Pahang,2006-01-01,female,50-54,bumi_other,700.0,2006
Pahang,2006-01-01,female,50-54,chinese,6500.0,2006
Pahang,2006-01-01,female,50-54,indian,1600.0,2006
Pahang,2006-01-01,female,50-54,other_citizen,0.0,2006
Pahang,2006-01-01,female,50-54,other_noncitizen,500.0,2006
Pahang,2006-01-01,female,55-59,overall,24700.0,2006
Pahang,2006-01-01,female,55-59,bumi_malay,16800.0,2006
Pahang,2006-01-01,female,55-59,bumi_other,600.0,2006
Pahang,2006-01-01,female,55-59,chinese,5800.0,2006
Pahang,2006-01-01,female,55-59,indian,1100.0,2006
Pahang,2006-01-01,female,55-59,other_citizen,0.0,2006
Pahang,2006-01-01,female,55-59,other_noncitizen,300.0,2006
Pahang,2006-01-01,female,60-64,overall,16500.0,2006
Pahang,2006-01-01,female,60-64,bumi_malay,11000.0,2006
Pahang,2006-01-01,female,60-64,bumi_other,400.0,2006
Pahang,2006-01-01,female,60-64,chinese,4200.0,2006
Pahang,2006-01-01,female,60-64,indian,600.0,2006
Pahang,2006-01-01,female,60-64,other_citizen,0.0,2006
Pahang,2006-01-01,female,60-64,other_noncitizen,200.0,2006
Pahang,2006-01-01,female,65-69,overall,13000.0,2006
Pahang,2006-01-01,female,65-69,bumi_malay,8500.0,2006
Pahang,2006-01-01,female,65-69,bumi_other,300.0,2006
Pahang,2006-01-01,female,65-69,chinese,3400.0,2006
Pahang,2006-01-01,female,65-69,indian,600.0,2006
Pahang,2006-01-01,female,65-69,other_citizen,0.0,2006
Pahang,2006-01-01,female,65-69,other_noncitizen,200.0,2006
Pahang,2006-01-01,female,70-74,overall,8200.0,2006
Pahang,2006-01-01,female,70-74,bumi_malay,5200.0,2006
Pahang,2006-01-01,female,70-74,bumi_other,200.0,2006
Pahang,2006-01-01,female,70-74,chinese,2300.0,2006
Pahang,2006-01-01,female,70-74,indian,400.0,2006
Pahang,2006-01-01,female,70-74,other_citizen,0.0,2006
Pahang,2006-01-01,female,70-74,other_noncitizen,100.0,2006
Pahang,2006-01-01,female,75-79,overall,5200.0,2006
Pahang,2006-01-01,female,75-79,bumi_malay,3400.0,2006
Pahang,2006-01-01,female,75-79,bumi_other,100.0,2006
Pahang,2006-01-01,female,75-79,chinese,1400.0,2006
Pahang,2006-01-01,female,75-79,indian,200.0,2006
Pahang,2006-01-01,female,75-79,other_citizen,0.0,2006
Pahang,2006-01-01,female,75-79,other_noncitizen,100.0,2006
Pahang,2006-01-01,female,80-84,overall,2600.0,2006
Pahang,2006-01-01,female,80-84,bumi_malay,1700.0,2006
Pahang,2006-01-01,female,80-84,bumi_other,100.0,2006
Pahang,2006-01-01,female,80-84,chinese,700.0,2006
Pahang,2006-01-01,female,80-84,indian,100.0,2006
Pahang,2006-01-01,female,80-84,other_citizen,0.0,2006
Pahang,2006-01-01,female,80-84,other_noncitizen,100.0,2006
Pahang,2006-01-01,female,85+,overall,2200.0,2006
Pahang,2006-01-01,female,85+,bumi_malay,1400.0,2006
Pahang,2006-01-01,female,85+,bumi_other,0.0,2006
Pahang,2006-01-01,female,85+,chinese,600.0,2006
Pahang,2006-01-01,female,85+,indian,100.0,2006
Pahang,2006-01-01,female,85+,other_citizen,0.0,2006
Pahang,2006-01-01,female,85+,other_noncitizen,100.0,2006
Pahang,2006-01-01,male,overall,overall,750800.0,2006
Pahang,2006-01-01,male,overall,bumi_malay,506900.0,2006
Pahang,2006-01-01,male,overall,bumi_other,34900.0,2006
Pahang,2006-01-01,male,overall,chinese,118900.0,2006
Pahang,2006-01-01,male,overall,indian,32299.999999999996,2006
Pahang,2006-01-01,male,overall,other_citizen,4200.0,2006
Pahang,2006-01-01,male,overall,other_noncitizen,53700.0,2006
Pahang,2006-01-01,male,0-4,overall,74300.0,2006
Pahang,2006-01-01,male,0-4,bumi_malay,55300.0,2006
Pahang,2006-01-01,male,0-4,bumi_other,5200.0,2006
Pahang,2006-01-01,male,0-4,chinese,9300.0,2006
Pahang,2006-01-01,male,0-4,indian,2900.0,2006
Pahang,2006-01-01,male,0-4,other_citizen,700.0,2006
Pahang,2006-01-01,male,0-4,other_noncitizen,1000.0,2006
Pahang,2006-01-01,male,5-9,overall,78600.0,2006
Pahang,2006-01-01,male,5-9,bumi_malay,58100.0,2006
Pahang,2006-01-01,male,5-9,bumi_other,4700.0,2006
Pahang,2006-01-01,male,5-9,chinese,10600.0,2006
Pahang,2006-01-01,male,5-9,indian,3300.0,2006
Pahang,2006-01-01,male,5-9,other_citizen,800.0,2006
Pahang,2006-01-01,male,5-9,other_noncitizen,1200.0,2006
Pahang,2006-01-01,male,10-14,overall,83300.0,2006
Pahang,2006-01-01,male,10-14,bumi_malay,61800.0,2006
Pahang,2006-01-01,male,10-14,bumi_other,4300.0,2006
Pahang,2006-01-01,male,10-14,chinese,11400.0,2006
Pahang,2006-01-01,male,10-14,indian,3600.0,2006
Pahang,2006-01-01,male,10-14,other_citizen,900.0,2006
Pahang,2006-01-01,male,10-14,other_noncitizen,1300.0,2006
Pahang,2006-01-01,male,15-19,overall,80200.0,2006
Pahang,2006-01-01,male,15-19,bumi_malay,56800.0,2006
Pahang,2006-01-01,male,15-19,bumi_other,3900.0,2006
Pahang,2006-01-01,male,15-19,chinese,10400.0,2006
Pahang,2006-01-01,male,15-19,indian,3400.0,2006
Pahang,2006-01-01,male,15-19,other_citizen,500.0,2006
Pahang,2006-01-01,male,15-19,other_noncitizen,5200.0,2006
Pahang,2006-01-01,male,20-24,overall,79100.0,2006
Pahang,2006-01-01,male,20-24,bumi_malay,52100.0,2006
Pahang,2006-01-01,male,20-24,bumi_other,3700.0,2006
Pahang,2006-01-01,male,20-24,chinese,10100.0,2006
Pahang,2006-01-01,male,20-24,indian,3500.0,2006
Pahang,2006-01-01,male,20-24,other_citizen,300.0,2006
Pahang,2006-01-01,male,20-24,other_noncitizen,9300.0,2006
Pahang,2006-01-01,male,25-29,overall,61200.0,2006
Pahang,2006-01-01,male,25-29,bumi_malay,37300.0,2006
Pahang,2006-01-01,male,25-29,bumi_other,3000.0,2006
Pahang,2006-01-01,male,25-29,chinese,8100.0,2006
Pahang,2006-01-01,male,25-29,indian,2600.0,2006
Pahang,2006-01-01,male,25-29,other_citizen,200.0,2006
Pahang,2006-01-01,male,25-29,other_noncitizen,10000.0,2006
Pahang,2006-01-01,male,30-34,overall,49600.0,2006
Pahang,2006-01-01,male,30-34,bumi_malay,29200.0,2006
Pahang,2006-01-01,male,30-34,bumi_other,2500.0,2006
Pahang,2006-01-01,male,30-34,chinese,6900.0,2006
Pahang,2006-01-01,male,30-34,indian,2000.0,2006
Pahang,2006-01-01,male,30-34,other_citizen,100.0,2006
Pahang,2006-01-01,male,30-34,other_noncitizen,8900.0,2006
Pahang,2006-01-01,male,35-39,overall,47100.0,2006
Pahang,2006-01-01,male,35-39,bumi_malay,29100.0,2006
Pahang,2006-01-01,male,35-39,bumi_other,1800.0,2006
Pahang,2006-01-01,male,35-39,chinese,7600.0,2006
Pahang,2006-01-01,male,35-39,indian,2000.0,2006
Pahang,2006-01-01,male,35-39,other_citizen,100.0,2006
Pahang,2006-01-01,male,35-39,other_noncitizen,6400.0,2006
Pahang,2006-01-01,male,40-44,overall,44700.0,2006
Pahang,2006-01-01,male,40-44,bumi_malay,28300.0,2006
Pahang,2006-01-01,male,40-44,bumi_other,1400.0,2006
Pahang,2006-01-01,male,40-44,chinese,8400.0,2006
Pahang,2006-01-01,male,40-44,indian,2100.0,2006
Pahang,2006-01-01,male,40-44,other_citizen,100.0,2006
Pahang,2006-01-01,male,40-44,other_noncitizen,4400.0,2006
Pahang,2006-01-01,male,45-49,overall,40600.0,2006
Pahang,2006-01-01,male,45-49,bumi_malay,26400.0,2006
Pahang,2006-01-01,male,45-49,bumi_other,1200.0,2006
Pahang,2006-01-01,male,45-49,chinese,8300.0,2006
Pahang,2006-01-01,male,45-49,indian,2100.0,2006
Pahang,2006-01-01,male,45-49,other_citizen,100.0,2006
Pahang,2006-01-01,male,45-49,other_noncitizen,2600.0,2006
Pahang,2006-01-01,male,50-54,overall,33900.0,2006
Pahang,2006-01-01,male,50-54,bumi_malay,22200.0,2006
Pahang,2006-01-01,male,50-54,bumi_other,900.0,2006
Pahang,2006-01-01,male,50-54,chinese,7500.0,2006
Pahang,2006-01-01,male,50-54,indian,1800.0,2006
Pahang,2006-01-01,male,50-54,other_citizen,100.0,2006
Pahang,2006-01-01,male,50-54,other_noncitizen,1400.0,2006
Pahang,2006-01-01,male,55-59,overall,27700.0,2006
Pahang,2006-01-01,male,55-59,bumi_malay,18300.0,2006
Pahang,2006-01-01,male,55-59,bumi_other,700.0,2006
Pahang,2006-01-01,male,55-59,chinese,6600.0,2006
Pahang,2006-01-01,male,55-59,indian,1200.0,2006
Pahang,2006-01-01,male,55-59,other_citizen,0.0,2006
Pahang,2006-01-01,male,55-59,other_noncitizen,800.0,2006
Pahang,2006-01-01,male,60-64,overall,19600.0,2006
Pahang,2006-01-01,male,60-64,bumi_malay,12700.0,2006
Pahang,2006-01-01,male,60-64,bumi_other,500.0,2006
Pahang,2006-01-01,male,60-64,chinese,5300.0,2006
Pahang,2006-01-01,male,60-64,indian,700.0,2006
Pahang,2006-01-01,male,60-64,other_citizen,0.0,2006
Pahang,2006-01-01,male,60-64,other_noncitizen,400.0,2006
Pahang,2006-01-01,male,65-69,overall,14100.0,2006
Pahang,2006-01-01,male,65-69,bumi_malay,8900.0,2006
Pahang,2006-01-01,male,65-69,bumi_other,500.0,2006
Pahang,2006-01-01,male,65-69,chinese,4000.0,2006
Pahang,2006-01-01,male,65-69,indian,500.0,2006
Pahang,2006-01-01,male,65-69,other_citizen,0.0,2006
Pahang,2006-01-01,male,65-69,other_noncitizen,200.0,2006
Pahang,2006-01-01,male,70-74,overall,8300.0,2006
Pahang,2006-01-01,male,70-74,bumi_malay,5100.0,2006
Pahang,2006-01-01,male,70-74,bumi_other,300.0,2006
Pahang,2006-01-01,male,70-74,chinese,2500.0,2006
Pahang,2006-01-01,male,70-74,indian,300.0,2006
Pahang,2006-01-01,male,70-74,other_citizen,0.0,2006
Pahang,2006-01-01,male,70-74,other_noncitizen,100.0,2006
Pahang,2006-01-01,male,75-79,overall,4500.0,2006
Pahang,2006-01-01,male,75-79,bumi_malay,2900.0,2006
Pahang,2006-01-01,male,75-79,bumi_other,200.0,2006
Pahang,2006-01-01,male,75-79,chinese,1200.0,2006
Pahang,2006-01-01,male,75-79,indian,200.0,2006
Pahang,2006-01-01,male,75-79,other_citizen,0.0,2006
Pahang,2006-01-01,male,75-79,other_noncitizen,100.0,2006
Pahang,2006-01-01,male,80-84,overall,2200.0,2006
Pahang,2006-01-01,male,80-84,bumi_malay,1400.0,2006
Pahang,2006-01-01,male,80-84,bumi_other,100.0,2006
Pahang,2006-01-01,male,80-84,chinese,400.0,2006
Pahang,2006-01-01,male,80-84,indian,100.0,2006
Pahang,2006-01-01,male,80-84,other_citizen,0.0,2006
Pahang,2006-01-01,male,80-84,other_noncitizen,200.0,2006
Pahang,2006-01-01,male,85+,overall,1800.0,2006
Pahang,2006-01-01,male,85+,bumi_malay,1100.0,2006
Pahang,2006-01-01,male,85+,bumi_other,100.0,2006
Pahang,2006-01-01,male,85+,chinese,400.0,2006
Pahang,2006-01-01,male,85+,indian,100.0,2006
Pahang,2006-01-01,male,85+,other_citizen,0.0,2006
Pahang,2006-01-01,male,85+,other_noncitizen,100.0,2006
Pahang,2007-01-01,both,overall,overall,1441400.0,2007
Pahang,2007-01-01,both,overall,bumi_malay,1002400.0,2007
Pahang,2007-01-01,both,overall,bumi_other,69300.0,2007
Pahang,2007-01-01,both,overall,chinese,227700.0,2007
Pahang,2007-01-01,both,overall,indian,62800.0,2007
Pahang,2007-01-01,both,overall,other_citizen,8000.0,2007
Pahang,2007-01-01,both,overall,other_noncitizen,71300.0,2007
Pahang,2007-01-01,both,0-4,overall,143000.0,2007
Pahang,2007-01-01,both,0-4,bumi_malay,106800.0,2007
Pahang,2007-01-01,both,0-4,bumi_other,10600.0,2007
Pahang,2007-01-01,both,0-4,chinese,17500.0,2007
Pahang,2007-01-01,both,0-4,indian,5200.0,2007
Pahang,2007-01-01,both,0-4,other_citizen,1400.0,2007
Pahang,2007-01-01,both,0-4,other_noncitizen,1600.0,2007
Pahang,2007-01-01,both,5-9,overall,150300.0,2007
Pahang,2007-01-01,both,5-9,bumi_malay,111300.0,2007
Pahang,2007-01-01,both,5-9,bumi_other,9400.0,2007
Pahang,2007-01-01,both,5-9,chinese,19900.0,2007
Pahang,2007-01-01,both,5-9,indian,6300.0,2007
Pahang,2007-01-01,both,5-9,other_citizen,1300.0,2007
Pahang,2007-01-01,both,5-9,other_noncitizen,2200.0,2007
Pahang,2007-01-01,both,10-14,overall,159300.0,2007
Pahang,2007-01-01,both,10-14,bumi_malay,118700.0,2007
Pahang,2007-01-01,both,10-14,bumi_other,8500.0,2007
Pahang,2007-01-01,both,10-14,chinese,21700.0,2007
Pahang,2007-01-01,both,10-14,indian,7000.0,2007
Pahang,2007-01-01,both,10-14,other_citizen,1500.0,2007
Pahang,2007-01-01,both,10-14,other_noncitizen,1900.0,2007
Pahang,2007-01-01,both,15-19,overall,151000.0,2007
Pahang,2007-01-01,both,15-19,bumi_malay,109500.0,2007
Pahang,2007-01-01,both,15-19,bumi_other,7800.0,2007
Pahang,2007-01-01,both,15-19,chinese,19800.0,2007
Pahang,2007-01-01,both,15-19,indian,6500.0,2007
Pahang,2007-01-01,both,15-19,other_citizen,1200.0,2007
Pahang,2007-01-01,both,15-19,other_noncitizen,6300.0,2007
Pahang,2007-01-01,both,20-24,overall,146200.0,2007
Pahang,2007-01-01,both,20-24,bumi_malay,100400.0,2007
Pahang,2007-01-01,both,20-24,bumi_other,7500.0,2007
Pahang,2007-01-01,both,20-24,chinese,18800.0,2007
Pahang,2007-01-01,both,20-24,indian,6500.0,2007
Pahang,2007-01-01,both,20-24,other_citizen,800.0,2007
Pahang,2007-01-01,both,20-24,other_noncitizen,12200.0,2007
Pahang,2007-01-01,both,25-29,overall,118500.0,2007
Pahang,2007-01-01,both,25-29,bumi_malay,77700.0,2007
Pahang,2007-01-01,both,25-29,bumi_other,6100.0,2007
Pahang,2007-01-01,both,25-29,chinese,15900.0,2007
Pahang,2007-01-01,both,25-29,indian,5200.0,2007
Pahang,2007-01-01,both,25-29,other_citizen,500.0,2007
Pahang,2007-01-01,both,25-29,other_noncitizen,13000.0,2007
Pahang,2007-01-01,both,30-34,overall,92500.0,2007
Pahang,2007-01-01,both,30-34,bumi_malay,59200.0,2007
Pahang,2007-01-01,both,30-34,bumi_other,4700.0,2007
Pahang,2007-01-01,both,30-34,chinese,13200.0,2007
Pahang,2007-01-01,both,30-34,indian,4000.0,2007
Pahang,2007-01-01,both,30-34,other_citizen,200.0,2007
Pahang,2007-01-01,both,30-34,other_noncitizen,11200.0,2007
Pahang,2007-01-01,both,35-39,overall,88700.0,2007
Pahang,2007-01-01,both,35-39,bumi_malay,58100.0,2007
Pahang,2007-01-01,both,35-39,bumi_other,3700.0,2007
Pahang,2007-01-01,both,35-39,chinese,14300.0,2007
Pahang,2007-01-01,both,35-39,indian,4000.0,2007
Pahang,2007-01-01,both,35-39,other_citizen,200.0,2007
Pahang,2007-01-01,both,35-39,other_noncitizen,8500.0,2007
Pahang,2007-01-01,both,40-44,overall,86800.0,2007
Pahang,2007-01-01,both,40-44,bumi_malay,57600.0,2007
Pahang,2007-01-01,both,40-44,bumi_other,2900.0,2007
Pahang,2007-01-01,both,40-44,chinese,16100.000000000002,2007
Pahang,2007-01-01,both,40-44,indian,4200.0,2007
Pahang,2007-01-01,both,40-44,other_citizen,200.0,2007
Pahang,2007-01-01,both,40-44,other_noncitizen,5800.0,2007
Pahang,2007-01-01,both,45-49,overall,80200.0,2007
Pahang,2007-01-01,both,45-49,bumi_malay,53600.0,2007
Pahang,2007-01-01,both,45-49,bumi_other,2300.0,2007
Pahang,2007-01-01,both,45-49,chinese,16400.0,2007
Pahang,2007-01-01,both,45-49,indian,4200.0,2007
Pahang,2007-01-01,both,45-49,other_citizen,200.0,2007
Pahang,2007-01-01,both,45-49,other_noncitizen,3600.0,2007
Pahang,2007-01-01,both,50-54,overall,67000.0,2007
Pahang,2007-01-01,both,50-54,bumi_malay,45500.0,2007
Pahang,2007-01-01,both,50-54,bumi_other,1700.0,2007
Pahang,2007-01-01,both,50-54,chinese,14200.0,2007
Pahang,2007-01-01,both,50-54,indian,3500.0,2007
Pahang,2007-01-01,both,50-54,other_citizen,100.0,2007
Pahang,2007-01-01,both,50-54,other_noncitizen,2000.0,2007
Pahang,2007-01-01,both,55-59,overall,54200.0,2007
Pahang,2007-01-01,both,55-59,bumi_malay,36800.0,2007
Pahang,2007-01-01,both,55-59,bumi_other,1300.0,2007
Pahang,2007-01-01,both,55-59,chinese,12500.0,2007
Pahang,2007-01-01,both,55-59,indian,2500.0,2007
Pahang,2007-01-01,both,55-59,other_citizen,100.0,2007
Pahang,2007-01-01,both,55-59,other_noncitizen,1100.0,2007
Pahang,2007-01-01,both,60-64,overall,38500.0,2007
Pahang,2007-01-01,both,60-64,bumi_malay,25600.0,2007
Pahang,2007-01-01,both,60-64,bumi_other,1000.0,2007
Pahang,2007-01-01,both,60-64,chinese,9900.0,2007
Pahang,2007-01-01,both,60-64,indian,1400.0,2007
Pahang,2007-01-01,both,60-64,other_citizen,0.0,2007
Pahang,2007-01-01,both,60-64,other_noncitizen,600.0,2007
Pahang,2007-01-01,both,65-69,overall,27700.0,2007
Pahang,2007-01-01,both,65-69,bumi_malay,17900.0,2007
Pahang,2007-01-01,both,65-69,bumi_other,800.0,2007
Pahang,2007-01-01,both,65-69,chinese,7500.0,2007
Pahang,2007-01-01,both,65-69,indian,1000.0,2007
Pahang,2007-01-01,both,65-69,other_citizen,0.0,2007
Pahang,2007-01-01,both,65-69,other_noncitizen,400.0,2007
Pahang,2007-01-01,both,70-74,overall,18000.0,2007
Pahang,2007-01-01,both,70-74,bumi_malay,11300.0,2007
Pahang,2007-01-01,both,70-74,bumi_other,500.0,2007
Pahang,2007-01-01,both,70-74,chinese,5200.0,2007
Pahang,2007-01-01,both,70-74,indian,700.0,2007
Pahang,2007-01-01,both,70-74,other_citizen,0.0,2007
Pahang,2007-01-01,both,70-74,other_noncitizen,300.0,2007
Pahang,2007-01-01,both,75-79,overall,10000.0,2007
Pahang,2007-01-01,both,75-79,bumi_malay,6400.0,2007
Pahang,2007-01-01,both,75-79,bumi_other,300.0,2007
Pahang,2007-01-01,both,75-79,chinese,2700.0,2007
Pahang,2007-01-01,both,75-79,indian,400.0,2007
Pahang,2007-01-01,both,75-79,other_citizen,0.0,2007
Pahang,2007-01-01,both,75-79,other_noncitizen,200.0,2007
Pahang,2007-01-01,both,80-84,overall,5300.0,2007
Pahang,2007-01-01,both,80-84,bumi_malay,3500.0,2007
Pahang,2007-01-01,both,80-84,bumi_other,200.0,2007
Pahang,2007-01-01,both,80-84,chinese,1200.0,2007
Pahang,2007-01-01,both,80-84,indian,200.0,2007
Pahang,2007-01-01,both,80-84,other_citizen,0.0,2007
Pahang,2007-01-01,both,80-84,other_noncitizen,200.0,2007
Pahang,2007-01-01,both,85+,overall,4100.0,2007
Pahang,2007-01-01,both,85+,bumi_malay,2600.0,2007
Pahang,2007-01-01,both,85+,bumi_other,100.0,2007
Pahang,2007-01-01,both,85+,chinese,1000.0,2007
Pahang,2007-01-01,both,85+,indian,100.0,2007
Pahang,2007-01-01,both,85+,other_citizen,0.0,2007
Pahang,2007-01-01,both,85+,other_noncitizen,300.0,2007
Pahang,2007-01-01,female,overall,overall,678800.0,2007
Pahang,2007-01-01,female,overall,bumi_malay,486600.0,2007
Pahang,2007-01-01,female,overall,bumi_other,33700.0,2007
Pahang,2007-01-01,female,overall,chinese,108100.0,2007
Pahang,2007-01-01,female,overall,indian,30300.0,2007
Pahang,2007-01-01,female,overall,other_citizen,3800.0,2007
Pahang,2007-01-01,female,overall,other_noncitizen,16300.0,2007
Pahang,2007-01-01,female,0-4,overall,68400.0,2007
Pahang,2007-01-01,female,0-4,bumi_malay,51100.0,2007
Pahang,2007-01-01,female,0-4,bumi_other,5300.0,2007
Pahang,2007-01-01,female,0-4,chinese,8200.0,2007
Pahang,2007-01-01,female,0-4,indian,2400.0,2007
Pahang,2007-01-01,female,0-4,other_citizen,700.0,2007
Pahang,2007-01-01,female,0-4,other_noncitizen,700.0,2007
Pahang,2007-01-01,female,5-9,overall,72200.0,2007
Pahang,2007-01-01,female,5-9,bumi_malay,53300.0,2007
Pahang,2007-01-01,female,5-9,bumi_other,4600.0,2007
Pahang,2007-01-01,female,5-9,chinese,9400.0,2007
Pahang,2007-01-01,female,5-9,indian,3100.0,2007
Pahang,2007-01-01,female,5-9,other_citizen,700.0,2007
Pahang,2007-01-01,female,5-9,other_noncitizen,1100.0,2007
Pahang,2007-01-01,female,10-14,overall,76300.0,2007
Pahang,2007-01-01,female,10-14,bumi_malay,57100.0,2007
Pahang,2007-01-01,female,10-14,bumi_other,4100.0,2007
Pahang,2007-01-01,female,10-14,chinese,10300.0,2007
Pahang,2007-01-01,female,10-14,indian,3400.0,2007
Pahang,2007-01-01,female,10-14,other_citizen,600.0,2007
Pahang,2007-01-01,female,10-14,other_noncitizen,700.0,2007
Pahang,2007-01-01,female,15-19,overall,69800.0,2007
Pahang,2007-01-01,female,15-19,bumi_malay,51700.0,2007
Pahang,2007-01-01,female,15-19,bumi_other,3800.0,2007
Pahang,2007-01-01,female,15-19,chinese,9200.0,2007
Pahang,2007-01-01,female,15-19,indian,3000.0,2007
Pahang,2007-01-01,female,15-19,other_citizen,600.0,2007
Pahang,2007-01-01,female,15-19,other_noncitizen,1400.0,2007
Pahang,2007-01-01,female,20-24,overall,66400.0,2007
Pahang,2007-01-01,female,20-24,bumi_malay,48000.0,2007
Pahang,2007-01-01,female,20-24,bumi_other,3800.0,2007
Pahang,2007-01-01,female,20-24,chinese,8900.0,2007
Pahang,2007-01-01,female,20-24,indian,3100.0,2007
Pahang,2007-01-01,female,20-24,other_citizen,500.0,2007
Pahang,2007-01-01,female,20-24,other_noncitizen,2200.0,2007
Pahang,2007-01-01,female,25-29,overall,52500.0,2007
Pahang,2007-01-01,female,25-29,bumi_malay,37200.0,2007
Pahang,2007-01-01,female,25-29,bumi_other,3000.0,2007
Pahang,2007-01-01,female,25-29,chinese,7400.0,2007
Pahang,2007-01-01,female,25-29,indian,2400.0,2007
Pahang,2007-01-01,female,25-29,other_citizen,300.0,2007
Pahang,2007-01-01,female,25-29,other_noncitizen,2200.0,2007
Pahang,2007-01-01,female,30-34,overall,41700.0,2007
Pahang,2007-01-01,female,30-34,bumi_malay,29100.0,2007
Pahang,2007-01-01,female,30-34,bumi_other,2100.0,2007
Pahang,2007-01-01,female,30-34,chinese,6300.0,2007
Pahang,2007-01-01,female,30-34,indian,2000.0,2007
Pahang,2007-01-01,female,30-34,other_citizen,100.0,2007
Pahang,2007-01-01,female,30-34,other_noncitizen,2100.0,2007
Pahang,2007-01-01,female,35-39,overall,41900.0,2007
Pahang,2007-01-01,female,35-39,bumi_malay,29200.0,2007
Pahang,2007-01-01,female,35-39,bumi_other,1800.0,2007
Pahang,2007-01-01,female,35-39,chinese,7000.0,2007
Pahang,2007-01-01,female,35-39,indian,2000.0,2007
Pahang,2007-01-01,female,35-39,other_citizen,100.0,2007
Pahang,2007-01-01,female,35-39,other_noncitizen,1800.0,2007
