state,date,sex,age,ethnicity,population,year
Negeri Sembilan,2004-01-01,female,85+,bumi_other,0.0,2004
Negeri Sembilan,2004-01-01,female,85+,chinese,0.7,2004
Negeri Sembilan,2004-01-01,female,85+,indian,0.2,2004
Negeri Sembilan,2004-01-01,female,85+,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,female,85+,other_noncitizen,0.1,2004
Negeri Sembilan,2004-01-01,male,overall,overall,479.7,2004
Negeri Sembilan,2004-01-01,male,overall,bumi_malay,256.5,2004
Negeri Sembilan,2004-01-01,male,overall,bumi_other,7.5,2004
Negeri Sembilan,2004-01-01,male,overall,chinese,113.8,2004
Negeri Sembilan,2004-01-01,male,overall,indian,69.9,2004
Negeri Sembilan,2004-01-01,male,overall,other_citizen,2.0,2004
Negeri Sembilan,2004-01-01,male,overall,other_noncitizen,30.1,2004
Negeri Sembilan,2004-01-01,male,0-4,overall,48.0,2004
Negeri Sembilan,2004-01-01,male,0-4,bumi_malay,28.6,2004
Negeri Sembilan,2004-01-01,male,0-4,bumi_other,1.1,2004
Negeri Sembilan,2004-01-01,male,0-4,chinese,9.9,2004
Negeri Sembilan,2004-01-01,male,0-4,indian,7.4,2004
Negeri Sembilan,2004-01-01,male,0-4,other_citizen,0.4,2004
Negeri Sembilan,2004-01-01,male,0-4,other_noncitizen,0.6,2004
Negeri Sembilan,2004-01-01,male,5-9,overall,49.5,2004
Negeri Sembilan,2004-01-01,male,5-9,bumi_malay,29.7,2004
Negeri Sembilan,2004-01-01,male,5-9,bumi_other,0.8,2004
Negeri Sembilan,2004-01-01,male,5-9,chinese,10.4,2004
Negeri Sembilan,2004-01-01,male,5-9,indian,7.5,2004
Negeri Sembilan,2004-01-01,male,5-9,other_citizen,0.4,2004
Negeri Sembilan,2004-01-01,male,5-9,other_noncitizen,0.9,2004
Negeri Sembilan,2004-01-01,male,10-14,overall,52.4,2004
Negeri Sembilan,2004-01-01,male,10-14,bumi_malay,30.6,2004
Negeri Sembilan,2004-01-01,male,10-14,bumi_other,0.7,2004
Negeri Sembilan,2004-01-01,male,10-14,chinese,10.7,2004
Negeri Sembilan,2004-01-01,male,10-14,indian,7.4,2004
Negeri Sembilan,2004-01-01,male,10-14,other_citizen,0.3,2004
Negeri Sembilan,2004-01-01,male,10-14,other_noncitizen,2.6,2004
Negeri Sembilan,2004-01-01,male,15-19,overall,51.4,2004
Negeri Sembilan,2004-01-01,male,15-19,bumi_malay,28.7,2004
Negeri Sembilan,2004-01-01,male,15-19,bumi_other,1.0,2004
Negeri Sembilan,2004-01-01,male,15-19,chinese,10.7,2004
Negeri Sembilan,2004-01-01,male,15-19,indian,7.1,2004
Negeri Sembilan,2004-01-01,male,15-19,other_citizen,0.2,2004
Negeri Sembilan,2004-01-01,male,15-19,other_noncitizen,3.6,2004
Negeri Sembilan,2004-01-01,male,20-24,overall,44.7,2004
Negeri Sembilan,2004-01-01,male,20-24,bumi_malay,23.9,2004
Negeri Sembilan,2004-01-01,male,20-24,bumi_other,0.9,2004
Negeri Sembilan,2004-01-01,male,20-24,chinese,9.1,2004
Negeri Sembilan,2004-01-01,male,20-24,indian,6.4,2004
Negeri Sembilan,2004-01-01,male,20-24,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,male,20-24,other_noncitizen,4.2,2004
Negeri Sembilan,2004-01-01,male,25-29,overall,38.0,2004
Negeri Sembilan,2004-01-01,male,25-29,bumi_malay,17.9,2004
Negeri Sembilan,2004-01-01,male,25-29,bumi_other,0.9,2004
Negeri Sembilan,2004-01-01,male,25-29,chinese,7.4,2004
Negeri Sembilan,2004-01-01,male,25-29,indian,5.6,2004
Negeri Sembilan,2004-01-01,male,25-29,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,male,25-29,other_noncitizen,6.0,2004
Negeri Sembilan,2004-01-01,male,30-34,overall,33.7,2004
Negeri Sembilan,2004-01-01,male,30-34,bumi_malay,15.8,2004
Negeri Sembilan,2004-01-01,male,30-34,bumi_other,0.7,2004
Negeri Sembilan,2004-01-01,male,30-34,chinese,7.0,2004
Negeri Sembilan,2004-01-01,male,30-34,indian,5.0,2004
Negeri Sembilan,2004-01-01,male,30-34,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,male,30-34,other_noncitizen,5.1,2004
Negeri Sembilan,2004-01-01,male,35-39,overall,30.7,2004
Negeri Sembilan,2004-01-01,male,35-39,bumi_malay,15.4,2004
Negeri Sembilan,2004-01-01,male,35-39,bumi_other,0.4,2004
Negeri Sembilan,2004-01-01,male,35-39,chinese,7.3,2004
Negeri Sembilan,2004-01-01,male,35-39,indian,4.8,2004
Negeri Sembilan,2004-01-01,male,35-39,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,male,35-39,other_noncitizen,2.6,2004
Negeri Sembilan,2004-01-01,male,40-44,overall,29.4,2004
Negeri Sembilan,2004-01-01,male,40-44,bumi_malay,15.0,2004
Negeri Sembilan,2004-01-01,male,40-44,bumi_other,0.3,2004
Negeri Sembilan,2004-01-01,male,40-44,chinese,7.5,2004
Negeri Sembilan,2004-01-01,male,40-44,indian,4.7,2004
Negeri Sembilan,2004-01-01,male,40-44,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,male,40-44,other_noncitizen,1.9,2004
Negeri Sembilan,2004-01-01,male,45-49,overall,28.1,2004
Negeri Sembilan,2004-01-01,male,45-49,bumi_malay,14.8,2004
Negeri Sembilan,2004-01-01,male,45-49,bumi_other,0.2,2004
Negeri Sembilan,2004-01-01,male,45-49,chinese,7.6,2004
Negeri Sembilan,2004-01-01,male,45-49,indian,4.3,2004
Negeri Sembilan,2004-01-01,male,45-49,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,male,45-49,other_noncitizen,1.1,2004
Negeri Sembilan,2004-01-01,male,50-54,overall,23.3,2004
Negeri Sembilan,2004-01-01,male,50-54,bumi_malay,12.1,2004
Negeri Sembilan,2004-01-01,male,50-54,bumi_other,0.1,2004
Negeri Sembilan,2004-01-01,male,50-54,chinese,7.0,2004
Negeri Sembilan,2004-01-01,male,50-54,indian,3.5,2004
Negeri Sembilan,2004-01-01,male,50-54,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,male,50-54,other_noncitizen,0.5,2004
Negeri Sembilan,2004-01-01,male,55-59,overall,16.4,2004
Negeri Sembilan,2004-01-01,male,55-59,bumi_malay,7.6,2004
Negeri Sembilan,2004-01-01,male,55-59,bumi_other,0.1,2004
Negeri Sembilan,2004-01-01,male,55-59,chinese,6.0,2004
Negeri Sembilan,2004-01-01,male,55-59,indian,2.3,2004
Negeri Sembilan,2004-01-01,male,55-59,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,male,55-59,other_noncitizen,0.3,2004
Negeri Sembilan,2004-01-01,male,60-64,overall,11.9,2004
Negeri Sembilan,2004-01-01,male,60-64,bumi_malay,5.3,2004
Negeri Sembilan,2004-01-01,male,60-64,bumi_other,0.1,2004
Negeri Sembilan,2004-01-01,male,60-64,chinese,4.8,2004
Negeri Sembilan,2004-01-01,male,60-64,indian,1.5,2004
Negeri Sembilan,2004-01-01,male,60-64,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,male,60-64,other_noncitizen,0.2,2004
Negeri Sembilan,2004-01-01,male,65-69,overall,9.6,2004
Negeri Sembilan,2004-01-01,male,65-69,bumi_malay,4.4,2004
Negeri Sembilan,2004-01-01,male,65-69,bumi_other,0.1,2004
Negeri Sembilan,2004-01-01,male,65-69,chinese,3.8,2004
Negeri Sembilan,2004-01-01,male,65-69,indian,1.1,2004
Negeri Sembilan,2004-01-01,male,65-69,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,male,65-69,other_noncitizen,0.1,2004
Negeri Sembilan,2004-01-01,male,70-74,overall,6.2,2004
Negeri Sembilan,2004-01-01,male,70-74,bumi_malay,3.0,2004
Negeri Sembilan,2004-01-01,male,70-74,bumi_other,0.0,2004
Negeri Sembilan,2004-01-01,male,70-74,chinese,2.4,2004
Negeri Sembilan,2004-01-01,male,70-74,indian,0.7,2004
Negeri Sembilan,2004-01-01,male,70-74,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,male,70-74,other_noncitizen,0.1,2004
Negeri Sembilan,2004-01-01,male,75-79,overall,3.7,2004
Negeri Sembilan,2004-01-01,male,75-79,bumi_malay,2.0,2004
Negeri Sembilan,2004-01-01,male,75-79,bumi_other,0.0,2004
Negeri Sembilan,2004-01-01,male,75-79,chinese,1.2,2004
Negeri Sembilan,2004-01-01,male,75-79,indian,0.4,2004
Negeri Sembilan,2004-01-01,male,75-79,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,male,75-79,other_noncitizen,0.1,2004
Negeri Sembilan,2004-01-01,male,80-84,overall,1.6,2004
Negeri Sembilan,2004-01-01,male,80-84,bumi_malay,0.8,2004
Negeri Sembilan,2004-01-01,male,80-84,bumi_other,0.0,2004
Negeri Sembilan,2004-01-01,male,80-84,chinese,0.5,2004
Negeri Sembilan,2004-01-01,male,80-84,indian,0.2,2004
Negeri Sembilan,2004-01-01,male,80-84,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,male,80-84,other_noncitizen,0.1,2004
Negeri Sembilan,2004-01-01,male,85+,overall,1.3,2004
Negeri Sembilan,2004-01-01,male,85+,bumi_malay,0.6,2004
Negeri Sembilan,2004-01-01,male,85+,bumi_other,0.0,2004
Negeri Sembilan,2004-01-01,male,85+,chinese,0.4,2004
Negeri Sembilan,2004-01-01,male,85+,indian,0.1,2004
Negeri Sembilan,2004-01-01,male,85+,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,male,85+,other_noncitizen,0.1,2004
Negeri Sembilan,2005-01-01,both,overall,overall,950.3,2005
Negeri Sembilan,2005-01-01,both,overall,bumi_malay,520.5,2005
Negeri Sembilan,2005-01-01,both,overall,bumi_other,14.6,2005
Negeri Sembilan,2005-01-01,both,overall,chinese,222.7,2005
Negeri Sembilan,2005-01-01,both,overall,indian,142.1,2005
Negeri Sembilan,2005-01-01,both,overall,other_citizen,3.9,2005
Negeri Sembilan,2005-01-01,both,overall,other_noncitizen,46.5,2005
Negeri Sembilan,2005-01-01,both,0-4,overall,91.5,2005
Negeri Sembilan,2005-01-01,both,0-4,bumi_malay,55.8,2005
Negeri Sembilan,2005-01-01,both,0-4,bumi_other,2.1,2005
Negeri Sembilan,2005-01-01,both,0-4,chinese,18.1,2005
Negeri Sembilan,2005-01-01,both,0-4,indian,13.8,2005
Negeri Sembilan,2005-01-01,both,0-4,other_citizen,0.8,2005
Negeri Sembilan,2005-01-01,both,0-4,other_noncitizen,0.9,2005
Negeri Sembilan,2005-01-01,both,5-9,overall,95.8,2005
Negeri Sembilan,2005-01-01,both,5-9,bumi_malay,57.1,2005
Negeri Sembilan,2005-01-01,both,5-9,bumi_other,1.6,2005
Negeri Sembilan,2005-01-01,both,5-9,chinese,20.2,2005
Negeri Sembilan,2005-01-01,both,5-9,indian,14.9,2005
Negeri Sembilan,2005-01-01,both,5-9,other_citizen,0.7,2005
Negeri Sembilan,2005-01-01,both,5-9,other_noncitizen,1.3,2005
Negeri Sembilan,2005-01-01,both,10-14,overall,100.7,2005
Negeri Sembilan,2005-01-01,both,10-14,bumi_malay,60.6,2005
Negeri Sembilan,2005-01-01,both,10-14,bumi_other,1.5,2005
Negeri Sembilan,2005-01-01,both,10-14,chinese,20.0,2005
Negeri Sembilan,2005-01-01,both,10-14,indian,14.6,2005
Negeri Sembilan,2005-01-01,both,10-14,other_citizen,0.6,2005
Negeri Sembilan,2005-01-01,both,10-14,other_noncitizen,3.6,2005
Negeri Sembilan,2005-01-01,both,15-19,overall,101.5,2005
Negeri Sembilan,2005-01-01,both,15-19,bumi_malay,57.6,2005
Negeri Sembilan,2005-01-01,both,15-19,bumi_other,1.8,2005
Negeri Sembilan,2005-01-01,both,15-19,chinese,20.5,2005
Negeri Sembilan,2005-01-01,both,15-19,indian,14.1,2005
Negeri Sembilan,2005-01-01,both,15-19,other_citizen,0.4,2005
Negeri Sembilan,2005-01-01,both,15-19,other_noncitizen,7.2,2005
Negeri Sembilan,2005-01-01,both,20-24,overall,87.4,2005
Negeri Sembilan,2005-01-01,both,20-24,bumi_malay,48.4,2005
Negeri Sembilan,2005-01-01,both,20-24,bumi_other,1.7,2005
Negeri Sembilan,2005-01-01,both,20-24,chinese,17.6,2005
Negeri Sembilan,2005-01-01,both,20-24,indian,12.8,2005
Negeri Sembilan,2005-01-01,both,20-24,other_citizen,0.3,2005
Negeri Sembilan,2005-01-01,both,20-24,other_noncitizen,6.6,2005
Negeri Sembilan,2005-01-01,both,25-29,overall,73.2,2005
Negeri Sembilan,2005-01-01,both,25-29,bumi_malay,37.0,2005
Negeri Sembilan,2005-01-01,both,25-29,bumi_other,1.6,2005
Negeri Sembilan,2005-01-01,both,25-29,chinese,14.7,2005
Negeri Sembilan,2005-01-01,both,25-29,indian,11.5,2005
Negeri Sembilan,2005-01-01,both,25-29,other_citizen,0.2,2005
Negeri Sembilan,2005-01-01,both,25-29,other_noncitizen,8.2,2005
Negeri Sembilan,2005-01-01,both,30-34,overall,65.2,2005
Negeri Sembilan,2005-01-01,both,30-34,bumi_malay,32.1,2005
Negeri Sembilan,2005-01-01,both,30-34,bumi_other,1.3,2005
Negeri Sembilan,2005-01-01,both,30-34,chinese,13.7,2005
Negeri Sembilan,2005-01-01,both,30-34,indian,10.5,2005
Negeri Sembilan,2005-01-01,both,30-34,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,both,30-34,other_noncitizen,7.4,2005
Negeri Sembilan,2005-01-01,both,35-39,overall,61.8,2005
Negeri Sembilan,2005-01-01,both,35-39,bumi_malay,32.1,2005
Negeri Sembilan,2005-01-01,both,35-39,bumi_other,0.9,2005
Negeri Sembilan,2005-01-01,both,35-39,chinese,14.6,2005
Negeri Sembilan,2005-01-01,both,35-39,indian,9.9,2005
Negeri Sembilan,2005-01-01,both,35-39,other_citizen,0.2,2005
Negeri Sembilan,2005-01-01,both,35-39,other_noncitizen,4.2,2005
Negeri Sembilan,2005-01-01,both,40-44,overall,59.4,2005
Negeri Sembilan,2005-01-01,both,40-44,bumi_malay,31.1,2005
Negeri Sembilan,2005-01-01,both,40-44,bumi_other,0.6,2005
Negeri Sembilan,2005-01-01,both,40-44,chinese,15.0,2005
Negeri Sembilan,2005-01-01,both,40-44,indian,9.6,2005
Negeri Sembilan,2005-01-01,both,40-44,other_citizen,0.2,2005
Negeri Sembilan,2005-01-01,both,40-44,other_noncitizen,2.8,2005
Negeri Sembilan,2005-01-01,both,45-49,overall,57.1,2005
Negeri Sembilan,2005-01-01,both,45-49,bumi_malay,30.5,2005
Negeri Sembilan,2005-01-01,both,45-49,bumi_other,0.5,2005
Negeri Sembilan,2005-01-01,both,45-49,chinese,15.3,2005
Negeri Sembilan,2005-01-01,both,45-49,indian,9.0,2005
Negeri Sembilan,2005-01-01,both,45-49,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,both,45-49,other_noncitizen,1.7,2005
Negeri Sembilan,2005-01-01,both,50-54,overall,48.1,2005
Negeri Sembilan,2005-01-01,both,50-54,bumi_malay,25.6,2005
Negeri Sembilan,2005-01-01,both,50-54,bumi_other,0.3,2005
Negeri Sembilan,2005-01-01,both,50-54,chinese,13.9,2005
Negeri Sembilan,2005-01-01,both,50-54,indian,7.4,2005
Negeri Sembilan,2005-01-01,both,50-54,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,both,50-54,other_noncitizen,0.9,2005
Negeri Sembilan,2005-01-01,both,55-59,overall,34.3,2005
Negeri Sembilan,2005-01-01,both,55-59,bumi_malay,16.5,2005
Negeri Sembilan,2005-01-01,both,55-59,bumi_other,0.2,2005
Negeri Sembilan,2005-01-01,both,55-59,chinese,11.9,2005
Negeri Sembilan,2005-01-01,both,55-59,indian,5.1,2005
Negeri Sembilan,2005-01-01,both,55-59,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,both,55-59,other_noncitizen,0.5,2005
Negeri Sembilan,2005-01-01,both,60-64,overall,24.1,2005
Negeri Sembilan,2005-01-01,both,60-64,bumi_malay,11.2,2005
Negeri Sembilan,2005-01-01,both,60-64,bumi_other,0.2,2005
Negeri Sembilan,2005-01-01,both,60-64,chinese,9.3,2005
Negeri Sembilan,2005-01-01,both,60-64,indian,3.2,2005
Negeri Sembilan,2005-01-01,both,60-64,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,both,60-64,other_noncitizen,0.3,2005
Negeri Sembilan,2005-01-01,both,65-69,overall,20.4,2005
Negeri Sembilan,2005-01-01,both,65-69,bumi_malay,9.9,2005
Negeri Sembilan,2005-01-01,both,65-69,bumi_other,0.1,2005
Negeri Sembilan,2005-01-01,both,65-69,chinese,7.7,2005
Negeri Sembilan,2005-01-01,both,65-69,indian,2.5,2005
Negeri Sembilan,2005-01-01,both,65-69,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,both,65-69,other_noncitizen,0.3,2005
Negeri Sembilan,2005-01-01,both,70-74,overall,13.8,2005
Negeri Sembilan,2005-01-01,both,70-74,bumi_malay,6.8,2005
Negeri Sembilan,2005-01-01,both,70-74,bumi_other,0.1,2005
Negeri Sembilan,2005-01-01,both,70-74,chinese,5.0,2005
Negeri Sembilan,2005-01-01,both,70-74,indian,1.6,2005
Negeri Sembilan,2005-01-01,both,70-74,other_citizen,0.0,2005
Negeri Sembilan,2005-01-01,both,70-74,other_noncitizen,0.2,2005
Negeri Sembilan,2005-01-01,both,75-79,overall,8.6,2005
Negeri Sembilan,2005-01-01,both,75-79,bumi_malay,4.6,2005
Negeri Sembilan,2005-01-01,both,75-79,bumi_other,0.1,2005
Negeri Sembilan,2005-01-01,both,75-79,chinese,2.8,2005
Negeri Sembilan,2005-01-01,both,75-79,indian,0.9,2005
Negeri Sembilan,2005-01-01,both,75-79,other_citizen,0.0,2005
Negeri Sembilan,2005-01-01,both,75-79,other_noncitizen,0.2,2005
Negeri Sembilan,2005-01-01,both,80-84,overall,4.0,2005
Negeri Sembilan,2005-01-01,both,80-84,bumi_malay,2.1,2005
Negeri Sembilan,2005-01-01,both,80-84,bumi_other,0.0,2005
Negeri Sembilan,2005-01-01,both,80-84,chinese,1.3,2005
Negeri Sembilan,2005-01-01,both,80-84,indian,0.5,2005
Negeri Sembilan,2005-01-01,both,80-84,other_citizen,0.0,2005
Negeri Sembilan,2005-01-01,both,80-84,other_noncitizen,0.2,2005
Negeri Sembilan,2005-01-01,both,85+,overall,3.3,2005
Negeri Sembilan,2005-01-01,both,85+,bumi_malay,1.6,2005
Negeri Sembilan,2005-01-01,both,85+,bumi_other,0.0,2005
Negeri Sembilan,2005-01-01,both,85+,chinese,1.1,2005
Negeri Sembilan,2005-01-01,both,85+,indian,0.3,2005
Negeri Sembilan,2005-01-01,both,85+,other_citizen,0.0,2005
Negeri Sembilan,2005-01-01,both,85+,other_noncitizen,0.2,2005
Negeri Sembilan,2005-01-01,female,overall,overall,461.5,2005
Negeri Sembilan,2005-01-01,female,overall,bumi_malay,258.4,2005
Negeri Sembilan,2005-01-01,female,overall,bumi_other,6.8,2005
Negeri Sembilan,2005-01-01,female,overall,chinese,108.3,2005
Negeri Sembilan,2005-01-01,female,overall,indian,71.4,2005
Negeri Sembilan,2005-01-01,female,overall,other_citizen,1.9,2005
Negeri Sembilan,2005-01-01,female,overall,other_noncitizen,14.7,2005
Negeri Sembilan,2005-01-01,female,0-4,overall,44.0,2005
Negeri Sembilan,2005-01-01,female,0-4,bumi_malay,26.9,2005
Negeri Sembilan,2005-01-01,female,0-4,bumi_other,1.0,2005
Negeri Sembilan,2005-01-01,female,0-4,chinese,8.6,2005
Negeri Sembilan,2005-01-01,female,0-4,indian,6.7,2005
Negeri Sembilan,2005-01-01,female,0-4,other_citizen,0.4,2005
Negeri Sembilan,2005-01-01,female,0-4,other_noncitizen,0.4,2005
Negeri Sembilan,2005-01-01,female,5-9,overall,46.1,2005
Negeri Sembilan,2005-01-01,female,5-9,bumi_malay,27.4,2005
Negeri Sembilan,2005-01-01,female,5-9,bumi_other,0.8,2005
Negeri Sembilan,2005-01-01,female,5-9,chinese,9.7,2005
Negeri Sembilan,2005-01-01,female,5-9,indian,7.3,2005
Negeri Sembilan,2005-01-01,female,5-9,other_citizen,0.3,2005
Negeri Sembilan,2005-01-01,female,5-9,other_noncitizen,0.6,2005
Negeri Sembilan,2005-01-01,female,10-14,overall,48.1,2005
Negeri Sembilan,2005-01-01,female,10-14,bumi_malay,29.7,2005
Negeri Sembilan,2005-01-01,female,10-14,bumi_other,0.7,2005
Negeri Sembilan,2005-01-01,female,10-14,chinese,9.3,2005
Negeri Sembilan,2005-01-01,female,10-14,indian,7.1,2005
Negeri Sembilan,2005-01-01,female,10-14,other_citizen,0.3,2005
Negeri Sembilan,2005-01-01,female,10-14,other_noncitizen,0.9,2005
Negeri Sembilan,2005-01-01,female,15-19,overall,48.7,2005
Negeri Sembilan,2005-01-01,female,15-19,bumi_malay,28.3,2005
Negeri Sembilan,2005-01-01,female,15-19,bumi_other,0.8,2005
Negeri Sembilan,2005-01-01,female,15-19,chinese,9.8,2005
Negeri Sembilan,2005-01-01,female,15-19,indian,6.9,2005
Negeri Sembilan,2005-01-01,female,15-19,other_citizen,0.2,2005
Negeri Sembilan,2005-01-01,female,15-19,other_noncitizen,2.6,2005
Negeri Sembilan,2005-01-01,female,20-24,overall,41.3,2005
Negeri Sembilan,2005-01-01,female,20-24,bumi_malay,23.7,2005
Negeri Sembilan,2005-01-01,female,20-24,bumi_other,0.8,2005
Negeri Sembilan,2005-01-01,female,20-24,chinese,8.5,2005
Negeri Sembilan,2005-01-01,female,20-24,indian,6.4,2005
Negeri Sembilan,2005-01-01,female,20-24,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,female,20-24,other_noncitizen,1.9,2005
Negeri Sembilan,2005-01-01,female,25-29,overall,34.1,2005
Negeri Sembilan,2005-01-01,female,25-29,bumi_malay,18.2,2005
Negeri Sembilan,2005-01-01,female,25-29,bumi_other,0.7,2005
Negeri Sembilan,2005-01-01,female,25-29,chinese,7.0,2005
Negeri Sembilan,2005-01-01,female,25-29,indian,5.8,2005
Negeri Sembilan,2005-01-01,female,25-29,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,female,25-29,other_noncitizen,2.2,2005
Negeri Sembilan,2005-01-01,female,30-34,overall,30.9,2005
Negeri Sembilan,2005-01-01,female,30-34,bumi_malay,16.0,2005
Negeri Sembilan,2005-01-01,female,30-34,bumi_other,0.5,2005
Negeri Sembilan,2005-01-01,female,30-34,chinese,6.7,2005
Negeri Sembilan,2005-01-01,female,30-34,indian,5.4,2005
Negeri Sembilan,2005-01-01,female,30-34,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,female,30-34,other_noncitizen,2.1,2005
Negeri Sembilan,2005-01-01,female,35-39,overall,30.8,2005
Negeri Sembilan,2005-01-01,female,35-39,bumi_malay,16.5,2005
Negeri Sembilan,2005-01-01,female,35-39,bumi_other,0.4,2005
Negeri Sembilan,2005-01-01,female,35-39,chinese,7.3,2005
Negeri Sembilan,2005-01-01,female,35-39,indian,5.1,2005
Negeri Sembilan,2005-01-01,female,35-39,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,female,35-39,other_noncitizen,1.3,2005
Negeri Sembilan,2005-01-01,female,40-44,overall,29.8,2005
Negeri Sembilan,2005-01-01,female,40-44,bumi_malay,16.0,2005
Negeri Sembilan,2005-01-01,female,40-44,bumi_other,0.3,2005
Negeri Sembilan,2005-01-01,female,40-44,chinese,7.5,2005
Negeri Sembilan,2005-01-01,female,40-44,indian,4.9,2005
Negeri Sembilan,2005-01-01,female,40-44,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,female,40-44,other_noncitizen,0.9,2005
Negeri Sembilan,2005-01-01,female,45-49,overall,28.5,2005
Negeri Sembilan,2005-01-01,female,45-49,bumi_malay,15.5,2005
Negeri Sembilan,2005-01-01,female,45-49,bumi_other,0.2,2005
Negeri Sembilan,2005-01-01,female,45-49,chinese,7.6,2005
Negeri Sembilan,2005-01-01,female,45-49,indian,4.6,2005
Negeri Sembilan,2005-01-01,female,45-49,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,female,45-49,other_noncitizen,0.5,2005
Negeri Sembilan,2005-01-01,female,50-54,overall,23.7,2005
Negeri Sembilan,2005-01-01,female,50-54,bumi_malay,12.7,2005
Negeri Sembilan,2005-01-01,female,50-54,bumi_other,0.1,2005
Negeri Sembilan,2005-01-01,female,50-54,chinese,6.8,2005
Negeri Sembilan,2005-01-01,female,50-54,indian,3.8,2005
Negeri Sembilan,2005-01-01,female,50-54,other_citizen,0.1,2005
Negeri Sembilan,2005-01-01,female,50-54,other_noncitizen,0.3,2005
Negeri Sembilan,2005-01-01,female,55-59,overall,16.8,2005
Negeri Sembilan,2005-01-01,female,55-59,bumi_malay,8.2,2005
Negeri Sembilan,2005-01-01,female,55-59,bumi_other,0.1,2005
Negeri Sembilan,2005-01-01,female,55-59,chinese,5.7,2005
Negeri Sembilan,2005-01-01,female,55-59,indian,2.6,2005
Negeri Sembilan,2005-01-01,female,55-59,other_citizen,0.0,2005
Negeri Sembilan,2005-01-01,female,55-59,other_noncitizen,0.2,2005
Negeri Sembilan,2005-01-01,female,60-64,overall,11.9,2005
Negeri Sembilan,2005-01-01,female,60-64,bumi_malay,5.7,2005
Negeri Sembilan,2005-01-01,female,60-64,bumi_other,0.1,2005
Negeri Sembilan,2005-01-01,female,60-64,chinese,4.4,2005
Negeri Sembilan,2005-01-01,female,60-64,indian,1.6,2005
Negeri Sembilan,2005-01-01,female,60-64,other_citizen,0.0,2005
Negeri Sembilan,2005-01-01,female,60-64,other_noncitizen,0.1,2005
Negeri Sembilan,2005-01-01,female,65-69,overall,10.6,2005
Negeri Sembilan,2005-01-01,female,65-69,bumi_malay,5.3,2005
